case_id,sample_id,seed,y_target,y_base,graph_output_sensitivity,global_node_sensitivity_L1,global_node_sensitivity_L2,global_node_sensitivity_L3,node_attribution_norm,edge_attribution_norm,graph_active_flag,graph_activity_reason,specific_smarts_coverage,other_atom_fraction,top_group_name,top_group_component,delta_y_top,delta_y_rand_comp,r_faith_component_matched,r_faith_global_matched,faithfulness_zero_denominator,faithfulness_valid
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,45,0.40233051776885986,0.24261437356472015,0.1597161442041397,1.9316413402557373,0.454400897026062,0.5918576121330261,0.3300472304690612,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.17322306334972382,0.0004575630029042562,378.5775122775175,363.94077082663705,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,46,0.2201438546180725,0.2201438546180725,0.0,1.1795188159524628e-09,0.0,0.0,5.0253475341336705e-21,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,42,0.14298872649669647,0.14298874139785767,1.4901161193847656e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,1.6025768573291188e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,1.4901161193847656e-08,1.1920928955078126e-08,1.25,1.4901161193847656,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,43,0.12258706986904144,0.12258705496788025,1.4901161193847656e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,1.1881824565906918e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,1.4901161193847656e-08,8.443991343180338e-09,1.4901161193847656,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,44,0.15051330626010895,0.15051330626010895,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,45,0.19612324237823486,0.12401403486728668,0.07210920751094818,1.9316413402557373,0.454400897026062,0.5918576121330261,0.14299900969490248,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.0766279548406601,0.0005978018045425415,128.18287642891684,111.81093550916752,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,46,0.16184207797050476,0.16184207797050476,0.0,1.1795188159524628e-09,0.0,0.0,8.32616437723433e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,42,0.14697027206420898,0.14697030186653137,2.9802322387695312e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,2.2049945064273047e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,43,0.15805155038833618,0.158051535487175,1.4901161193847656e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,2.2894208584478548e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,1.4901161193847656e-08,1.0927518208821614e-08,1.3636363636363638,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,44,0.13974297046661377,0.13974297046661377,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,45,0.15740862488746643,0.07163988798856735,0.08576873689889908,1.9316413402557373,0.454400897026062,0.5918576121330261,0.17431590415071538,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.0913647711277008,0.0005385001500447591,169.6652658687407,164.65651499432022,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,46,0.14789852499961853,0.14789852499961853,0.0,1.1795188159524628e-09,0.0,0.0,2.4357191800990725e-19,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,42,0.1528404951095581,0.1528405249118805,2.9802322387695312e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,2.2587751308256188e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,4.967053731282552e-10,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,43,0.163798987865448,0.163798987865448,0.0,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,2.4634180473270817e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,9.934107462565104e-10,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,44,0.14892512559890747,0.14892512559890747,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,45,0.17076486349105835,0.08082873374223709,0.08993612974882126,1.9316413402557373,0.454400897026062,0.5918576121330261,0.1843914433848094,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.0959387868642807,0.0005081896980603536,188.785383156049,188.6645418529053,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,46,0.1595829427242279,0.1595829427242279,0.0,1.1795188159524628e-09,0.0,0.0,2.680868504577008e-19,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,42,0.13488636910915375,0.13488638401031494,1.4901161193847656e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,1.606967431344586e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,1.4901161193847656e-08,1.3411045074462891e-08,1.1111111111111112,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,43,0.14276240766048431,0.14276239275932312,1.4901161193847656e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,2.0122169874792206e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,2.483526865641276e-09,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,44,0.13680078089237213,0.13680078089237213,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,45,0.13792915642261505,0.06327900290489197,0.07465015351772308,1.9316413402557373,0.454400897026062,0.5918576121330261,0.1464338074438259,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.07916431874036789,0.0006120110551516215,129.3511253987977,128.92691080290732,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,46,0.14656862616539001,0.14656862616539001,0.0,1.1795188159524628e-09,0.0,0.0,2.2498724385777224e-19,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,42,0.1447940319776535,0.1447940617799759,2.9802322387695312e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,1.8784708288865914e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,1.4901161193847656e-08,1.4901161193847656e-08,1.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,43,0.15225422382354736,0.15225419402122498,2.9802322387695312e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,2.1504431679808533e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,9.934107462565104e-09,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,44,0.15301764011383057,0.15301764011383057,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,45,0.1607952117919922,0.07928672432899475,0.08150848746299744,1.9316413402557373,0.454400897026062,0.5918576121330261,0.1626506191678331,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.08696337044239044,0.000528136392434438,164.66081809195893,155.6440037444094,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,46,0.1675126999616623,0.1675126999616623,0.0,1.1795188159524628e-09,0.0,0.0,1.9188982818152344e-19,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,42,0.11954741179943085,0.11954742670059204,1.4901161193847656e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,1.2265289478508024e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,43,0.12037712335586548,0.12037710845470428,1.4901161193847656e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,1.2531265525250745e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,44,0.13909411430358887,0.13909411430358887,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,45,0.13836151361465454,0.06540080159902573,0.07296071201562881,1.9316413402557373,0.454400897026062,0.5918576121330261,0.138660842436364,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.07669855654239655,0.0005241185426712036,146.33818554004492,140.86544698203315,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,46,0.15467515587806702,0.15467515587806702,0.0,1.1795188159524628e-09,0.0,0.0,4.648112691414467e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,42,0.1338404417037964,0.13384045660495758,1.4901161193847656e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,1.4230396361281095e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,43,0.13155771791934967,0.13155771791934967,0.0,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,1.5957415250289486e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,44,0.15924523770809174,0.15924523770809174,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,45,0.16747459769248962,0.0863226130604744,0.08115198463201523,1.9316413402557373,0.454400897026062,0.5918576121330261,0.15713059168774451,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.08619587868452072,0.0005195180575052898,165.91507732845855,155.3293388518521,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,0.17792144417762756,0.17792144417762756,0.0,1.1795188159524628e-09,0.0,0.0,8.298345416399498e-21,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,0.11507627367973328,0.11507628858089447,1.4901161193847656e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,1.3532730130938475e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,9.934107462565104e-09,0.0,1.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,0.11333256959915161,0.11333255469799042,1.4901161193847656e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,1.1579109254755693e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,0.13981857895851135,0.13981857895851135,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,0.14486484229564667,0.07114681601524353,0.07371802628040314,1.9316413402557373,0.454400897026062,0.5918576121330261,0.1384155586129035,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.07760495692491531,0.0005308141311009725,146.19986993178435,145.79930963432457,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,46,0.15580332279205322,0.15580332279205322,0.0,1.1795188159524628e-09,0.0,0.0,9.426932416431229e-21,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,42,0.1323230266571045,0.13232304155826569,1.4901161193847656e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,1.8170713850240716e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,5.463759104410807e-09,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,43,0.12537483870983124,0.12537483870983124,0.0,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,1.0756013801849207e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,1.4901161193847656e-08,4.470348358154297e-09,1.4901161193847656,1.4901161193847656,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,44,0.15878157317638397,0.15878157317638397,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,45,0.17624543607234955,0.09370464831590652,0.08254078775644302,1.9316413402557373,0.454400897026062,0.5918576121330261,0.1602969004306925,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.08702916651964188,0.0007122625907262166,122.18691203606203,125.8752826957174,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,46,0.17565691471099854,0.17565691471099854,0.0,1.1795188159524628e-09,0.0,0.0,2.6008543248481944e-21,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,42,0.11331877112388611,0.11331877112388611,0.0,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,1.5400115904729006e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,1.0344827586206895,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,43,0.10901579260826111,0.10901577770709991,1.4901161193847656e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,1.3506157039988587e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,44,0.13611938059329987,0.13611938059329987,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,45,0.14846409857273102,0.07559065520763397,0.07287344336509705,1.9316413402557373,0.454400897026062,0.5918576121330261,0.1369286595145221,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.07655803859233856,0.0007167438666025798,106.81366407114088,106.61895047906415,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,46,0.15096810460090637,0.15096810460090637,0.0,1.1795188159524628e-09,0.0,0.0,4.7942307829190595e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,42,0.12795864045619965,0.12795865535736084,1.4901161193847656e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,1.3640696142069864e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,1.4901161193847656e-08,4.470348358154297e-09,1.4901161193847656,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,43,0.11960072815418243,0.11960072815418243,0.0,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,1.4192443165139679e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,0.0,0.0,1.0714285714285714,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,44,0.15062108635902405,0.15062108635902405,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,45,0.17188116908073425,0.09570537507534027,0.07617579400539398,1.9316413402557373,0.454400897026062,0.5918576121330261,0.1482160356827067,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.08076051622629166,0.000782195230325063,103.24854089525626,102.75085408564492,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,46,0.16518157720565796,0.16518157720565796,0.0,1.1795188159524628e-09,0.0,0.0,4.668550266244105e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,42,0.11262308061122894,0.11262311041355133,2.9802322387695312e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,1.4490227448482607e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,1.4901161193847656e-08,9.934107462565104e-09,1.4901161193847656,1.4901161193847656,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,43,0.10505302250385284,0.10505302250385284,0.0,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,1.3121415232131284e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,2.483526865641276e-10,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,44,0.12934234738349915,0.12934234738349915,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,45,0.14635100960731506,0.07778948545455933,0.06856152415275574,1.9316413402557373,0.454400897026062,0.5918576121330261,0.1286004241555911,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.0716700404882431,0.0007404988010724386,96.78616681680765,96.82889388610508,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,46,0.14344987273216248,0.14344987273216248,0.0,1.1795188159524628e-09,0.0,0.0,1.2233564710345217e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,42,0.12770682573318481,0.127706840634346,1.4901161193847656e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,1.3037945195693013e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,1.986821492513021e-09,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,43,0.11500436067581177,0.11500434577465057,1.4901161193847656e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,1.0078945247848914e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,0.0,0.0,1.25,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,44,0.14256596565246582,0.14256596565246582,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,45,0.16870838403701782,0.10068716108798981,0.06802122294902802,1.9316413402557373,0.454400897026062,0.5918576121330261,0.1325552159687486,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.07175692915916443,0.0006902496019999186,103.95794354861923,103.87048056334868,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,46,0.1544133573770523,0.1544133573770523,0.0,1.1795188159524628e-09,0.0,0.0,3.794438276236368e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
