model_family,seed,case_id,sample_id,component,group_name,full_group_id,n_atoms,A_g_signed,A_g_abs,A_tilde_g,P_g_atom,P_g_graph
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,CF3,Anion:CF3,8,0.03717225790023804,0.13649311661720276,0.017061639577150345,0.19818080972214913,0.1981138203249049
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.017164334654808044,0.1212611198425293,0.02021018664042155,0.17606475340147829,0.1760052397092956
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.01448850892484188,0.03902018815279007,0.03902018815279007,0.05665525614246191,0.05663610544131672
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Refri,CF3,Refri:CF3,8,-0.05322321504354477,0.14962834119796753,0.01870354264974594,0.21725246335431592,0.21717902732592176
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.07985731959342957,0.16793204843997955,0.08396602421998978,0.24382848133998722,0.24374606204308935
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0061720279045403,0.035652585327625275,0.007130517065525055,0.061417633681545625,0.061396972741647626
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0002801006776280701,0.027196485549211502,0.009065495183070501,0.04685056557715217,0.046834805010331965
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Anion,CF3,Anion:CF3,8,0.03145340085029602,0.11680793762207031,0.014600992202758789,0.20122151193367585,0.20115382086003725
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.014654857106506824,0.10288719832897186,0.017147866388161976,0.17724067411720082,0.17718105021611724
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.012263312004506588,0.032898545265197754,0.032898545265197754,0.0566733319108852,0.05665426695780509
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Refri,CF3,Refri:CF3,8,-0.045085206627845764,0.12553180754184723,0.015691475942730904,0.21624985958629758,0.2161771129647812
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.06618048250675201,0.13951976597309113,0.06975988298654556,0.24034649378514064,0.24026564103707587
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.006589565426111221,0.038751568645238876,0.007750313729047775,0.05781366866222098,0.05779415798085123
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.000278458115644753,0.029706384986639023,0.009902128328879675,0.04431911168532614,0.044304155082732125
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Anion,CF3,Anion:CF3,8,0.03562363237142563,0.13227874040603638,0.016534842550754547,0.19734734712036292,0.19728074727818157
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.016706649214029312,0.11670339107513428,0.019450565179189045,0.17411040170123207,0.1740516437526473
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.013941719196736813,0.03733307495713234,0.03733307495713234,0.055697410483502865,0.055678613986857535
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Refri,CF3,Refri:CF3,8,-0.05442645400762558,0.14877688884735107,0.018597111105918884,0.22196102137593385,0.2218861150282694
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.07968302071094513,0.16673380136489868,0.08336690068244934,0.24875103341364102,0.24866708610039087
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.004150862339884043,0.025475667789578438,0.0050951335579156876,0.04942949706003682,0.0494132868880841
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.00029144398286007345,0.019466688856482506,0.006488896285494168,0.03777049722691788,0.037758110569330726
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Anion,CF3,Anion:CF3,8,0.025720274075865746,0.09717878699302673,0.012147348374128342,0.18855241030952563,0.18849057543005063
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.01257694885134697,0.08568040281534195,0.014280067135890325,0.16624252027639574,0.16618800182082133
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.010314310900866985,0.027570147067308426,0.027570147067308426,0.053493337825899455,0.05347579493640921
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Refri,CF3,Refri:CF3,8,-0.03853499889373779,0.12059862166643143,0.015074827708303928,0.23399305032325543,0.23391631339880578
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.06652688980102539,0.13942374289035797,0.06971187144517899,0.27051873757427103,0.2704300222218331
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.004578310064971447,0.028938472270965576,0.005787694454193115,0.046265701761959294,0.046250560460589285
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.00013931331341154873,0.0225207582116127,0.0075069194038709,0.036005310616105415,0.03599352721634712
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Anion,CF3,Anion:CF3,8,0.030285973101854324,0.11483520269393921,0.014354400336742401,0.18359404704796678,0.18353396252119583
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.01543837133795023,0.10222268104553223,0.017037113507588703,0.16342963893451865,0.1633761535809703
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.012451399117708206,0.033222343772649765,0.033222343772649765,0.053114588580436266,0.05309720585495685
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Refri,CF3,Refri:CF3,8,-0.04448286071419716,0.14901140332221985,0.01862642541527748,0.2382336247982873,0.23815565846529832
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.08309486508369446,0.1747334748506546,0.0873667374253273,0.2793570703931794,0.2792656456566774
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0036335624754428864,0.021679166704416275,0.004335833340883255,0.04469031513820333,0.044676039750023024
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0001434644073015079,0.01656251773238182,0.0055208392441272736,0.03414264704147697,0.03413174088566865
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Anion,CF3,Anion:CF3,8,0.023478254675865173,0.08864784985780716,0.011080981232225895,0.18274227974189133,0.1826839065357011
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.01148255541920662,0.07844719290733337,0.013074532151222229,0.16171423101894333,0.16166257478391935
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.009474124759435654,0.025417041033506393,0.025417041033506393,0.052395721161950945,0.05237898444268054
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Refri,CF3,Refri:CF3,8,-0.03398150950670242,0.11809906363487244,0.014762382954359055,0.24345420851872585,0.24337644215435839
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.06397629529237747,0.13624480366706848,0.06812240183353424,0.28086057434041384,0.2807708592934097
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.004158686846494675,0.02536896988749504,0.005073793977499008,0.04049314442334895,0.04048029939277921
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.00012289060396142304,0.019459346309304237,0.006486448769768079,0.031060390862580025,0.031050538042409613
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Anion,CF3,Anion:CF3,8,0.0295325368642807,0.11340067535638809,0.014175084419548512,0.1810065582195756,0.18094914023421624
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.015085656195878983,0.10020644217729568,0.016701073696215946,0.15994634205606126,0.159895604686008
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.012167831882834435,0.03246346116065979,0.03246346116065979,0.05181714618646567,0.05180070901330265
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Refri,CF3,Refri:CF3,8,-0.046219684183597565,0.15715110301971436,0.019643887877464294,0.2508396020448044,0.2507600319743085
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.08317078649997711,0.17845040559768677,0.08922520279884338,0.28483687269597024,0.28474651818314417
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.002776849316433072,0.018199650570750237,0.0036399301141500475,0.03963337297672668,0.03962076049933718
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0003185673267580569,0.013722561299800873,0.004574187099933624,0.02988361716488623,0.029874107339769154
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Anion,CF3,Anion:CF3,8,0.021575234830379486,0.08252711594104767,0.010315889492630959,0.17971927285471373,0.1796620810212892
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.010932190343737602,0.07306896150112152,0.01217816025018692,0.15912225308601913,0.15907161581574714
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.008904429152607918,0.02390298992395401,0.02390298992395401,0.05205353318362949,0.05203696825460598
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Refri,CF3,Refri:CF3,8,-0.03188241273164749,0.11496873944997787,0.014371092431247234,0.250367385547955,0.25028771145634676
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.06208224594593048,0.13281013071537018,0.06640506535768509,0.2892205773549149,0.289128539061969
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.003636461216956377,0.024090476334095,0.004818095266819001,0.03894469159998767,0.0389323107815126
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0001088100834749639,0.01883421465754509,0.00627807155251503,0.030447412960778873,0.03043773349286128
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Anion,CF3,Anion:CF3,8,0.029439423233270645,0.11242156475782394,0.014052695594727993,0.1817408301920972,0.1816830533774487
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.01495416834950447,0.09915933012962341,0.0165265550216039,0.1603010865208208,0.16025012556639975
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.012052463367581367,0.03206557407975197,0.03206557407975197,0.05183724373872624,0.0518207642782758
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Refri,CF3,Refri:CF3,8,-0.0498695895075798,0.15823429822921753,0.01977928727865219,0.25580174752940815,0.25572042617669866
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.08033805340528488,0.1737762987613678,0.0868881493806839,0.28092696336894685,0.2808376545159215
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0029396223835647106,0.02018694207072258,0.004037388414144516,0.041650384848381246,0.041637179050728564
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0003296962531749159,0.015464195050299168,0.005154731683433056,0.03190625271320937,0.03189613641971725
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Anion,CF3,Anion:CF3,8,0.02308742143213749,0.08941558003425598,0.011176947504281998,0.1844852631379593,0.18442676967952498
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.012129341252148151,0.07877668738365173,0.01312944789727529,0.16253473830334672,0.16248320454505422
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.0096612349152565,0.02568121813237667,0.02568121813237667,0.052986361918579986,0.052969561901571836
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Refri,CF3,Refri:CF3,8,-0.03581151366233826,0.12115097045898438,0.015143871307373047,0.24996279905562482,0.2498835450905764
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.061637721955776215,0.13400042057037354,0.06700021028518677,0.2764742211597988,0.27638656140265344
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.004174171946942806,0.027374248951673508,0.005474849790334702,0.043526232196358726,0.043512325002571864
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,1.1685799108818173e-05,0.021798167377710342,0.007266055792570114,0.034660022870848795,0.03464894854554199
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,Anion,CF3,Anion:CF3,8,0.030146263539791107,0.11827170848846436,0.014783963561058044,0.1880570990282543,0.1879970123543749
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.01604457199573517,0.10330098867416382,0.01721683144569397,0.164253011181525,0.16420053022139336
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.012569889426231384,0.03302551433444023,0.03302551433444023,0.0525119870087665,0.05249520875017132
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,Refri,CF3,Refri:CF3,8,-0.05042220652103424,0.15460363030433655,0.01932545378804207,0.24582641601990557,0.24574787130254763
V7-B,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.07951866090297699,0.17053957283496857,0.08526978641748428,0.27116524946445614,0.2710786086622945
V7-B,45,Case1_R1234yf,[emim]__[Ac]__R1234yf__313.15__0.311,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.007379737216979265,0.026662908494472504,0.005332581698894501,0.052731530205532194,0.0525596937896475
V7-B,45,Case1_R1234yf,[emim]__[Ac]__R1234yf__313.15__0.311,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.001585360849276185,0.011960277333855629,0.00398675911128521,0.02365397329505509,0.0235768920122512
V7-B,45,Case1_R1234yf,[emim]__[Ac]__R1234yf__313.15__0.311,Anion,Carboxylate_COO,Anion:Carboxylate_COO,3,-0.017712652683258057,0.07996001094579697,0.026653336981932323,0.15813780155668627,0.15762247736773385
V7-B,45,Case1_R1234yf,[emim]__[Ac]__R1234yf__313.15__0.311,Anion,Alkyl_Chain,Anion:Alkyl_Chain,1,0.012418385595083237,0.01726837456226349,0.01726837456226349,0.03415185612699437,0.034040565357889074
V7-B,45,Case1_R1234yf,[emim]__[Ac]__R1234yf__313.15__0.311,Refri,CF3,Refri:CF3,4,-0.057041235268116,0.1339619755744934,0.03349049389362335,0.26493808666311136,0.26407473202375065
V7-B,45,Case1_R1234yf,[emim]__[Ac]__R1234yf__313.15__0.311,Refri,Halogenated_Alkene,Refri:Halogenated_Alkene,2,0.11866497993469238,0.16838711500167847,0.08419355750083923,0.3330210671793066,0.331935850300996
V7-B,45,Case1_R1234yf,[emim]__[Ac]__R1234yf__313.15__0.311,Refri,Unclassified,Refri:Unclassified,3,-0.057523202151060104,0.06743432581424713,0.022478108604749043,0.13336561498160823,0.13293101600085852
V7-B,45,Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.027020609006285667,0.06256350129842758,0.012512700259685516,0.03811923335859262,0.03796000450564029
V7-B,45,Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0010889035183936357,0.02294877916574478,0.0076495930552482605,0.01398243145218313,0.013924025069749579
V7-B,45,Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,Anion,BF4_Core,Anion:BF4_Core,5,-0.1198602020740509,0.48824331164360046,0.09764866232872009,0.29748112471419874,0.2962385084785148
V7-B,45,Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,Refri,CF3,Refri:CF3,4,-0.11732229590415955,0.33253663778305054,0.08313415944576263,0.20261081034242695,0.20176447939387196
V7-B,45,Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,Refri,Halogenated_Alkene,Refri:Halogenated_Alkene,2,0.3414466679096222,0.545148491859436,0.272574245929718,0.33215280706799183,0.3307653628353966
V7-B,45,Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,Refri,Unclassified,Refri:Unclassified,3,-0.1640091985464096,0.189817413687706,0.06327247122923534,0.11565360214371562,0.11517050243822277
V7-B,45,Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.009277977980673313,0.02808908186852932,0.005617816373705864,0.03260049103435051,0.03249948033481563
V7-B,45,Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.07411433011293411,0.13664178550243378,0.027328357100486755,0.1585879283644585,0.1580965530178417
V7-B,45,Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,Anion,Carboxylate_COO,Anion:Carboxylate_COO,3,-0.048672378063201904,0.12313401699066162,0.04104467233022054,0.14291066670374597,0.14246786642814488
V7-B,45,Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,Anion,Alkyl_Chain,Anion:Alkyl_Chain,1,0.01130259595811367,0.02272624522447586,0.02272624522447586,0.026376325048739213,0.02629459956057018
V7-B,45,Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,Refri,CF3,Refri:CF3,4,-0.08522739261388779,0.1964673101902008,0.0491168275475502,0.22802207684739642,0.22731556388513818
V7-B,45,Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,Refri,Halogenated_Alkene,Refri:Halogenated_Alkene,2,0.17804491519927979,0.25252556800842285,0.12626278400421143,0.2930838948148892,0.29217579164532453
V7-B,45,Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,Refri,Unclassified,Refri:Unclassified,3,-0.0876106321811676,0.10203130543231964,0.034010435144106545,0.11841863231906237,0.11805171916809454
V7-B,45,Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.017137473449110985,0.03930893540382385,0.00786178708076477,0.03716482486514889,0.036995351846490436
V7-B,45,Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.049348875880241394,0.09737658500671387,0.019475317001342772,0.09206516764096237,0.09164534696563231
V7-B,45,Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,Anion,PF6_Core,Anion:PF6_Core,7,-0.051933471113443375,0.19651514291763306,0.02807359184537615,0.1857962011653228,0.18494896340270692
V7-B,45,Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,Refri,CF3,Refri:CF3,4,-0.07806789129972458,0.22711917757987976,0.05677979439496994,0.2147309351311453,0.21375175387822481
V7-B,45,Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,Refri,Halogenated_Alkene,Refri:Halogenated_Alkene,2,0.22741173207759857,0.3723929822444916,0.1861964911222458,0.35208076290920676,0.3504752612038093
V7-B,45,Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,Refri,Unclassified,Refri:Unclassified,3,-0.10790930688381195,0.124979168176651,0.04165972272555033,0.11816216464171626,0.11762334066485887
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.020741863176226616,0.058800533413887024,0.011760106682777405,0.06007780322289271,0.05995209571361469
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0006484206533059478,0.022963015362620354,0.007654338454206784,0.023461819787402693,0.023412727996917914
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,Anion,CF3,Anion:CF3,8,0.04806388169527054,0.0862288624048233,0.010778607800602913,0.08810193253225475,0.08791758700184112
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.012802857905626297,0.07352540642023087,0.012254234403371811,0.07512253107817239,0.07496534380157605
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0007712251390330493,0.011934740468859673,0.011934740468859673,0.012193987839489693,0.012168472994451474
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.03716372326016426,0.04095035046339035,0.020475175231695175,0.041839877195179107,0.0417523309390154
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,Anion,Unclassified,Anion:Unclassified,4,-0.0011000840459018946,0.02420606091618538,0.006051515229046345,0.02473186687419552,0.02468011762209627
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,Refri,CHF2,Refri:CHF2,6,0.0798501968383789,0.6601307392120361,0.11002178986867268,0.6744701510207224,0.6730588816630093
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.008551262319087982,0.02608668804168701,0.005217337608337402,0.06712988313754001,0.0669591303729902
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0004851840203627944,0.010017411783337593,0.003339137261112531,0.02577819312599028,0.02571262325552971
V7-B,45,Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,Anion,CF3,Anion:CF3,8,0.02353593148291111,0.04224993288516998,0.005281241610646248,0.10872338614307867,0.10844683540460784
