sample_id,split,mode,anion,refrigerant,true_x1,pred_x1,abs_error,IG_T,IG_P,IG_ref_charge,IG_ref_logp,IG_ani_mw,IG_cat_charge,IG_cat_tpsa,IG_ref_MW,IG_cat_MW,group_abs_thermo_state,group_share_thermo_state,group_abs_ref_physical,group_share_ref_physical,group_abs_anion_physical,group_share_anion_physical,group_abs_cation_physical,group_share_cation_physical,IG_Tr,IG_Pr,IG_omega,group_abs_reduced_priors,group_share_reduced_priors
[bmim]__[PF6]__R143a__285.4__0.6998,B2,Mreduced,PF6,R143A,0.2240000069141388,0.40170941352844236,0.17770940661430357,0.07020355015993118,0.10834826529026031,-0.05932459980249405,-0.043494872748851776,-0.0859910249710083,-0.009143507108092308,-0.0038404196966439486,-0.004873174242675304,-0.025866013020277023,0.1785518229007721,0.2771452160706113,0.1076926440000534,0.1671587587610183,0.0859910249710083,0.13347386102559008,0.03884993866086006,0.06030223869782457,0.10095250606536865,0.03751299902796745,-0.09470273554325104,0.23316824436187744,0.3619199312257382
[bmim]__[PF6]__R143a__323.1__0.1002,B2,Mreduced,PF6,R143A,0.013000000268220901,0.03090827874839306,0.01790827848017216,-0.005221939645707607,-0.08432290703058243,-0.030866464599967003,-0.02674674056470394,-0.05531974509358406,-0.0007304687169380486,-0.005653165280818939,-0.001591349602676928,-0.015362407080829144,0.08954484760761261,0.2366704869474029,0.05920455604791641,0.15647992579948244,0.05531974509358406,0.14621222056769334,0.021746041253209114,0.057475626013994946,-0.04992252588272095,-0.05794084817171097,-0.04467382654547691,0.15253719687461853,0.4031616963613964
[bmim]__[PF6]__R143a__348.1__0.4002,B2,Mreduced,PF6,R143A,0.035999998450279236,0.06986581832170487,0.03386581987142563,-0.020213432610034943,0.015395407564938068,-0.03834397718310356,-0.027690311893820763,-0.05332385376095772,-0.0035671673249453306,-0.00354183092713356,-0.0013258560793474317,-0.027667049318552017,0.035608839243650436,0.09013972197938777,0.06736014038324356,0.170514525483186,0.05332385376095772,0.13498326412701994,0.03477604687213898,0.08803160291600146,-0.13671888411045074,0.012149320915341377,-0.05510338023304939,0.20397157967090607,0.5163308289109843
[bmim]__[PF6]__R134__298.08__0.0504,B2,Mreduced,PF6,R134,0.11599999666213989,0.08814034461975098,0.02785965204238891,0.03337791934609413,-0.21577513217926025,0.027169134467840195,-0.020957712084054947,-0.13364705443382263,-0.0007498482009395957,-0.006516630761325359,0.05420827865600586,-0.013806099072098732,0.2491530478000641,0.2892532728818141,0.102335125207901,0.11880557014461691,0.13364705443382263,0.15515703398907899,0.02107257768511772,0.02446412804216564,0.1529206931591034,-0.20172035694122314,-0.0005175078404136002,0.35515856742858887,0.41231997331685616
[bmim]__[PF6]__R134__323.13__0.2004,B2,Mreduced,PF6,R134,0.20499999821186066,0.16036250591278076,0.0446374922990799,-0.017049379646778107,-0.07054051756858826,0.026817744597792625,-0.01641695946455002,-0.1594412475824356,-0.0008700823527760804,-0.003951887600123882,0.03837677463889122,-0.025015434250235558,0.08758989721536636,0.18462483369600258,0.08161148428916931,0.1720233405175002,0.1594412475824356,0.3360754465416371,0.02983740344643593,0.06289224927018572,0.04548987001180649,-0.06489813327789307,-0.005552954506129026,0.11594095826148987,0.24438412212027857
[bmim]__[PF6]__R134a__283__0.01,B2,Mreduced,PF6,R134A,0.003000000026077032,0.022243468463420867,0.019243468437343834,0.06910921633243561,-0.20783570408821106,-0.06859876215457916,-0.018095050007104874,-0.107369564473629,0.0010523856617510319,-0.004496361128985882,0.043544113636016846,-0.013685996644198895,0.27694493532180786,0.33311712771453084,0.13023792207241058,0.1566538217059571,0.107369564473629,0.12914712045502788,0.01923474296927452,0.023136087767074057,0.10246069729328156,-0.19099189341068268,0.004134303890168667,0.2975868880748749,0.3579458468370909
[bmim]__[PF6]__R134a__298.2__0.1993,B2,Mreduced,PF6,R134A,0.17599999904632568,0.14835800528526305,0.027641993761062633,0.04493830353021622,-0.06960771232843399,-0.1008191853761673,-0.01927713118493557,-0.16686879098415375,-5.538996629184112e-05,-0.003703643335029483,0.048176564276218414,-0.028427591547369957,0.11454601585865021,0.18803132486802873,0.16827288269996643,0.2762258716399316,0.16686879098415375,0.27392100556858545,0.03218662366271019,0.052835477907815884,0.07916257530450821,-0.04604111984372139,-0.002107773208990693,0.12731146812438965,0.20898626497723816
[bmim]__[PF6]__R134a__348.2__0.0097,B2,Mreduced,PF6,R134A,0.0,-0.0012760914862155915,0.0012760914862155915,-0.0372876413166523,-0.12144668400287628,-0.04301314800977707,-0.01087972056120634,-0.058790117502212524,0.0010193625930696726,-0.0021876876708120108,0.015155673027038574,-0.015670014545321465,0.15873432159423828,0.355347305649299,0.06904853880405426,0.15457408313850357,0.058790117502212524,0.1316092804845251,0.018877064809203148,0.04225875066681874,-0.03528432920575142,-0.10467634350061417,0.001291207387112081,0.14125187695026398,0.3162105925679311
[bmim]__[PF6]__R125__283.3__0.3996,B2,Mreduced,PF6,R125,0.1850000023841858,0.3576653659343719,0.17266536355018614,0.10902426391839981,0.03219710662961006,-0.14298561215400696,-0.10124970972537994,-0.07871506363153458,-0.012281243689358234,-0.008325488306581974,0.0897306352853775,-0.04460899531841278,0.14122137427330017,0.19525070453103843,0.3339659571647644,0.4617366794605053,0.07871506363153458,0.10883035029470321,0.06521572917699814,0.09016635855470294,0.051525723189115524,0.04225076362490654,0.010387665592133999,0.10416415333747864,0.14401590715766757
[bmim]__[PF6]__R125__298.2__0.5995,B2,Mreduced,PF6,R125,0.18000000715255737,0.35965713262557986,0.17965712547302248,0.05248715728521347,0.08479026705026627,-0.11605353653430939,-0.0884542465209961,-0.05299091339111328,-0.010760730132460594,-0.006277979351580143,0.08126361668109894,-0.04078366979956627,0.13727742433547974,0.21524440511315557,0.2857713997364044,0.44807582333636875,0.05299091339111328,0.08308720595892631,0.05782238021492958,0.09066271378441447,-0.029235124588012695,0.061954230070114136,0.012723172083497047,0.10391252487897873,0.16292984596449078
[bmim]__[PF6]__R125__348.2__0.0102,B2,Mreduced,PF6,R125,0.0,-0.010475399345159531,0.010475399345159531,-0.02498447895050049,-0.09997577965259552,-0.04670834168791771,-0.04130116105079651,-0.03727492690086365,-0.001366201788187027,-0.0035706355702131987,0.018850943073630333,-0.014985315501689911,0.12496025860309601,0.2687103816817174,0.10686045140028,0.22978915859684704,0.03727492690086365,0.08015476237531591,0.019922152161598206,0.04283993304037282,-0.08990587294101715,-0.08194763958454132,0.004165683872997761,0.17601919174194336,0.37850581236803826
[bmim]__[PF6]__R125__298.15__0.4,B2,Mreduced,PF6,R125,0.0989999994635582,0.24518369138240814,0.14618369191884995,0.04987011104822159,0.02734275534749031,-0.12174072116613388,-0.08928025513887405,-0.06076608970761299,-0.009605764411389828,-0.008635273203253746,0.06776989996433258,-0.0423714742064476,0.0772128701210022,0.14201477223642348,0.2787908911705017,0.5127697603925623,0.06076608970761299,0.11176481817086902,0.0606125108897686,0.11148234633939415,-0.022334886714816093,0.03519170731306076,0.008787112310528755,0.06631370633840561,0.12196834396964272
[hmim]__[BF4]__R32__323.2__0.0539,B2,Mreduced,BF4,R32,0.023959999904036522,0.02647760733962059,0.002517607435584067,-0.007145019713789225,-0.11431808769702911,0.03451915457844734,0.028228243812918663,-0.11302302777767181,-0.0010600920068100095,-0.0037892088294029236,-0.05671761557459831,-0.008182017132639885,0.1214631050825119,0.23790490307706652,0.11946500837802887,0.2339913113530963,0.11302302777767181,0.22137366281438012,0.013031317852437496,0.025523918629814065,-0.03029761090874672,-0.10646674782037735,-0.006806322373449802,0.1435706913471222,0.28120614392692894
[hmim]__[BF4]__R152a__303.2__0.0326,B2,Mreduced,BF4,R152A,0.03195999935269356,0.032951520010828975,0.000991520658135417,0.004184444900602102,-0.15922760963439941,0.04719865694642067,0.009659716859459877,-0.14030499756336212,0.0007188055897131562,-0.004749896936118603,-0.043789252638816833,-0.0062219263054430485,0.16341204941272736,0.2594188386230669,0.10064762830734253,0.15977947121703098,0.14030499756336212,0.22273608128474273,0.011690628714859486,0.01855903120291029,0.06319279968738556,-0.1416582465171814,-0.009009524248540401,0.21386057138442993,0.33950654957940507
[hmim]__[BF4]__R143a__343.2__0.1569,B2,Mreduced,BF4,R143A,0.015010000206530094,0.03539910614490509,0.020389105938374993,-0.024863556027412415,-0.05192131921648979,-0.028734732419252396,-0.02348434180021286,-0.08128724992275238,-0.0015170794213190675,-0.004901014268398285,-0.0014373583253473043,-0.009351824410259724,0.0767848789691925,0.20575733668498866,0.053656432777643204,0.14378097423028466,0.08128724992275238,0.21782215815255937,0.015769917517900467,0.04225801058470132,-0.08141014724969864,-0.030701447278261185,-0.03357165679335594,0.14568325877189636,0.3903815403098061
[hmim]__[BF4]__R134a__323__0.53,B2,Mreduced,BF4,R134A,0.2734000086784363,0.2044199913740158,0.06898001730442047,-0.027655843645334244,0.07008104771375656,-0.09973087906837463,-0.01730198785662651,-0.21031919121742249,-0.0019002666231244802,-0.0012955776182934642,0.04116622358560562,-0.02108810655772686,0.0977368950843811,0.17562140517613395,0.15819910168647766,0.2842646936123226,0.21031919121742249,0.3779182044326515,0.02428395114839077,0.043635329526551685,-0.00027646616217680275,0.0628870502114296,-0.0028177250642329454,0.06598124653100967,0.11856033712800658
[hmim]__[BF4]__R125__303.2__0.0954,B2,Mreduced,BF4,R125,0.029529999941587448,0.05668011382222175,0.027150113880634305,0.018615756183862686,-0.09469451010227203,-0.06708316504955292,-0.05937112495303154,-0.0878443568944931,-0.003066600766032934,-0.0073431930504739285,0.04408365860581398,-0.011115268804132938,0.11331026256084442,0.23242445349301047,0.17053794860839844,0.3498111169219298,0.0878443568944931,0.18018823875449125,0.0215250626206398,0.04415267252000753,-0.016970280557870865,-0.0728660449385643,0.0044603897258639336,0.09429671615362167,0.19342345717734358
[hmim]__[BF4]__R245fa__303.15__0.04,B2,Mreduced,BF4,R245FA,0.10440000146627426,0.06741266995668412,0.036987331509590146,0.01725277118384838,-0.1674407422542572,-0.05035042762756348,-0.10840779542922974,-0.16866174340248108,0.005036642774939537,-0.003920187707990408,0.10829709470272064,-0.0021545374765992165,0.18469351530075073,0.18900338360504887,0.26705533266067505,0.27328713409590044,0.16866174340248108,0.1725975063926128,0.011111368425190449,0.011370654922148,0.18511535227298737,-0.14732816815376282,-0.013231468386948109,0.345674991607666,0.35374140199295984
[hmim]__[BF4]__R245fa__323.15__0.048,B2,Mreduced,BF4,R245FA,0.06769999861717224,0.051404384523630144,0.016295614093542098,-0.01060966681689024,-0.12967398762702942,-0.04160837084054947,-0.08621414750814438,-0.14110374450683594,0.004966121166944504,-0.0030330712907016277,0.07335297018289566,-0.002236815867945552,0.14028365910053253,0.19769496635602687,0.2011754810810089,0.2835068618752375,0.14110374450683594,0.19885067299960704,0.010236009024083614,0.014425111752937701,0.0959668904542923,-0.11129142343997955,-0.009539318270981312,0.2167976349592209,0.3055224067017986
[hmim]__[BF4]__R245fa__343.15__0.05,B2,Mreduced,BF4,R245FA,0.039400000125169754,0.03976608403027058,0.00036608390510082384,-0.02318958193063736,-0.11020714044570923,-0.036053117364645004,-0.07420127093791962,-0.12208477407693863,0.004660534206777811,-0.002342201303690672,0.05396483466029167,-0.002787370700389147,0.133396714925766,0.2324943754762262,0.1642192304134369,0.28621430023524447,0.12208477407693863,0.212779027729202,0.009790105745196342,0.01706297282014996,0.042261626571416855,-0.09190607815980911,-0.010104665532708168,0.14427237212657928,0.25144933347653164
[hmim]__[BF4]__R236fa__313.15__0.05,B2,Mreduced,BF4,R236FA,0.04129999876022339,0.04699270278215408,0.005692704021930693,-0.0006134549039416015,-0.12936782836914062,-0.040177177637815475,-0.14372801780700684,-0.12045536935329437,0.002602512016892433,-0.004780477844178677,0.0927664116024971,-0.003933870233595371,0.12998127937316895,0.17771427099869141,0.2766716182231903,0.3782736650668174,0.12045536935329437,0.164690163504558,0.011316860094666481,0.015472747701950885,0.06750234961509705,-0.10505151748657227,0.020427007228136063,0.19298087060451508,0.26384918583324507
[hmim]__[BF4]__R236fa__323.15__0.154,B2,Mreduced,BF4,R236FA,0.0982000008225441,0.09963452219963073,0.0014345213770866339,-0.015962552279233932,-0.07358705252408981,-0.047198813408613205,-0.1579727679491043,-0.1416059285402298,0.002812702441588044,-0.0049808816984295845,0.0952097550034523,-0.005670870654284954,0.08954960107803345,0.136435666977521,0.3003813326358795,0.4576539367278755,0.1416059285402298,0.21574746370474512,0.013464454561471939,0.02051412643348529,0.05431860685348511,-0.037311382591724396,0.0197190772742033,0.11134906858205795,0.16964882318214372
[hmim]__[BF4]__R236fa__343.15__0.177,B2,Mreduced,BF4,R236FA,0.06379999965429306,0.08302299529314042,0.019222995638847357,-0.027243023738265038,-0.05090977996587753,-0.04148848354816437,-0.1405177265405655,-0.12390057742595673,0.002801852999255061,-0.0042601218447089195,0.060188211500644684,-0.006419681943953037,0.07815280556678772,0.15618499917658732,0.24219441413879395,0.4840150535672749,0.12390057742595673,0.2476099411007637,0.013481657020747662,0.026942508018922975,0.0007968266727402806,-0.0194170493632555,0.02244277484714985,0.04265665262937546,0.08524747393875058
[hmim]__[BF4]__R227ea__313.15__0.116,B2,Mreduced,BF4,R227EA,0.04650000110268593,0.09299773722887039,0.046497736126184464,-0.0011774094309657812,-0.09227526187896729,-0.060791660100221634,-0.1618436872959137,-0.09263235330581665,-0.002358023775741458,-0.00810114573687315,0.11337969452142715,-0.009011846035718918,0.09345266968011856,0.1452656974907217,0.3360150456428528,0.5223120980894783,0.09263235330581665,0.14399057254582803,0.01947101578116417,0.030266344428525202,0.023721057921648026,-0.052707087248563766,0.025323104113340378,0.10175125300884247,0.1581652700717757
[hmim]__[BF4]__R227ea__333.15__0.114,B2,Mreduced,BF4,R227EA,0.023900000378489494,0.06144091710448265,0.037540916725993155,-0.027718329802155495,-0.07195678353309631,-0.04558243975043297,-0.1329263150691986,-0.07838161289691925,-0.0006389086483977735,-0.005948465783149004,0.05145219713449478,-0.008290676400065422,0.09967511147260666,0.19728462297449592,0.22996094822883606,0.45515634043360714,0.07838161289691925,0.1551388979660321,0.014878051355481148,0.02944777998134428,-0.01657417044043541,-0.03926143795251846,0.026503702625632286,0.08233930915594101,0.1629722738486692
[hmim]__[BF4]__R227ea__343.15__0.332,B2,Mreduced,BF4,R227EA,0.0625,0.12337159365415573,0.06087159365415573,-0.053635723888874054,0.002723345998674631,-0.06247859448194504,-0.15231499075889587,-0.07717692106962204,-0.0020107957534492016,-0.005730149336159229,0.06416599452495575,-0.012753638438880444,0.05635907128453255,0.10406180311437092,0.27895957231521606,0.5150730029701891,0.07717692106962204,0.14250003384148144,0.020494583994150162,0.037841350396692945,-0.04835019260644913,0.03560195490717888,0.02464997209608555,0.1086021140217781,0.20052374089138558
[hmim]__[PF6]__R134a__323__0.34,B2,Mreduced,PF6,R134A,0.16590000689029694,0.14152174293994904,0.024378263950347895,-0.0223422572016716,0.006200843024998903,-0.09915055334568024,-0.017608042806386948,-0.15259559452533722,-0.00019387660722713917,-0.00301891821436584,0.029111051931977272,-0.01881217397749424,0.028543099761009216,0.07737187317631566,0.1458696573972702,0.39540935381627773,0.15259559452533722,0.41364137342248586,0.02202496863901615,0.05970315398533414,-0.00019582713139243424,0.0135034816339612,-0.00617531593888998,0.01987462490797043,0.0538742102533282
[hmim]__[PF6]__R134a__348__2.057,B2,Mreduced,PF6,R134A,0.6367999911308289,0.7334334254264832,0.0966334342956543,-0.07118143141269684,0.4406225085258484,-0.07591556012630463,-0.02418365143239498,-0.06911245733499527,-0.0009420576388947666,0.002742278855293989,0.050162650644779205,-0.009702606126666069,0.511803925037384,0.43898320803156404,0.15026186406612396,0.12888223771971222,0.06911245733499527,0.059278967494523875,0.013386942446231842,0.011482215460445162,-0.17128288745880127,0.18289032578468323,0.06714656203985214,0.42131978273391724,0.3613733712928969
